id,item_group_id,title,link,image_link,price,sale_price,availability,isactive,isdefault
5063755091919,COPNK333,Hawes & Curtis Tailored Fit Light Brown Twill Wool-Silk Blazer,http://www.hawesandcurtis.com/tailored-fit-brown-blazer-copnk333-c01,https://handcmediastorage.blob.core.windows.net/productimages/CO/COPNK333-C01-214233-1400px-1820px.jpg,349.00 USD,209.00 USD,in stock,TRUE,TRUE
5063056932959,JKPVJT27,Hawes & Curtis Tailored Fit Grey Semi Plain 1913 Suit Jacket,http://www.hawesandcurtis.com/tailored-fit-grey-semi-plain-1913-suit-jacket-jkpvjt27-f01,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKPVJT27-F01-209161-1400px-1820px.jpg,559.00 USD,,in stock,TRUE,TRUE
5063755134371,JKPVJT93,Hawes & Curtis Tailored Fit Black Twill 1913 Suit Jacket,http://www.hawesandcurtis.com/tailored-fit-black-twill-1913-suit-jacket-jkpvjt93-a01,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKPVJT93-A01-214673-1400px-1820px.jpg,559.00 USD,,in stock,TRUE,TRUE
5063755134753,TRPVJT93,Hawes & Curtis Tailored Fit Navy Twill Suit 1913 Trousers,http://www.hawesandcurtis.com/tailored-fit-navy-twill-suit-1913-trousers-trpvjt93-g01,https://handcmediastorage.blob.core.windows.net/productimages/TR/TRPVJT93-G01-214599-1400px-1820px.jpg,320.00 USD,,in stock,TRUE,TRUE
5063755186349,JKPVKT03,Hawes & Curtis Tailored Fit Brown 1913 Suit Jacket,http://www.hawesandcurtis.com/tailored-fit-brown-1913-suit-jacket1-jkpvkt03-c01,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKPVKT03-C01-215385-1400px-1820px.jpg,559.00 USD,,in stock,TRUE,TRUE
jkPVJT93-F30V,JKPVJT933P,Hawes & Curtis Tailored Fit Charcoal Twill 1913 Suit,http://www.hawesandcurtis.com/tailored-fit-charcoal-twill-1913-suit-jkpvjt933p-f30v,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKPVJT933P-F30V-214155-1400px-1820px.jpg,1109.00 USD,,in stock,TRUE,TRUE
5063056752151,JKPVIA29,Hawes & Curtis Tailored Fit Blue Semi Plain 1913 Suit Jacket,http://www.hawesandcurtis.com/blue-semi-plain-italian-wool-tailored-fit-suit-jacket-1913-collection-jkpvia29-b01,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKPVIA29-B01-204290-1400px-1820px.jpg,609.00 USD,,in stock,TRUE,TRUE
5063056752403,TRPVIA29,Hawes & Curtis Tailored Fit Blue Semi Plain 1913 Suit Pants,http://www.hawesandcurtis.com/blue-semi-plain-italian-wool-tailored-fit-suit-pants-1913-collection-trpvia29-b01,https://handcmediastorage.blob.core.windows.net/productimages/TR/TRPVIA29-B01-204309-1400px-1820px.jpg,350.00 USD,,in stock,TRUE,TRUE
5063755055409,JKPRKT57,Hawes & Curtis Tailored Fit Taupe Hopsack Linen Suit Jacket,http://www.hawesandcurtis.com/tailored-fit-taupe-hopsack-suit-jacket-jkprkt57-c50,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKPRKT57-C50-212706-1400px-1820px.jpg,379.00 USD,,in stock,TRUE,TRUE
5063755137389,TRPRKT57,Hawes & Curtis Tailored Fit Taupe Hopsack Linen Suit Pants,http://www.hawesandcurtis.com/tailored-fit-taupe-hopsack-suit-trousers-trprkt57-c50,https://handcmediastorage.blob.core.windows.net/productimages/TR/TRPRKT57-C50-212198-1400px-1820px.jpg,190.00 USD,,in stock,TRUE,TRUE
TRPVJT93-F30V,JKPVJT932P,Hawes & Curtis Tailored Fit Charcoal Twill 1913 Suit,http://www.hawesandcurtis.com/tailored-fit-charcoal-twill-1913-suit1-jkpvjt932p-f30v,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKPVJT932P-F30V-214168-1400px-1820px.jpg,879.00 USD,,in stock,TRUE,TRUE
5063056089066,JKPLAA04,Hawes & Curtis Tailored Fit Black 1913 Dinner Suit Jacket,http://www.hawesandcurtis.com/mens-black-tailored-fit-dinner-suit-jacket-1913-collection-jkplaa04-a01,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKPLAA04-A01-211219-1400px-1820px.jpg,669.00 USD,,in stock,TRUE,TRUE
5063755026973,WCPLAA00,Hawes & Curtis Tailored Fit Pink 1913 Morning Waistcoat,http://www.hawesandcurtis.com/tailored-fit-pink-1913-morning-waistcoat-wcplaa00-j01,https://handcmediastorage.blob.core.windows.net/productimages/WC/WCPLAA00-J01-214712-1400px-1820px.jpg,260.00 USD,220.00 USD,in stock,TRUE,TRUE
5059090271093,JKPLXA42,Hawes & Curtis Tailored Fit Cream 1913 Linen Suit Jacket,http://www.hawesandcurtis.com/cream-double-breasted-linen-tailored-suit-jacket-1913-collection-jkplxa42-h68,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKPLXA42-H68-203243-1400px-1820px.jpg,559.00 USD,,in stock,TRUE,TRUE
5059090836216,WCPLCA42,Hawes & Curtis Tailored Fit Cream 1913 Linen Suit Vest,http://www.hawesandcurtis.com/cream-linen-tailored-italian-vest-1913-collection-wcplca42-h68,https://handcmediastorage.blob.core.windows.net/productimages/WC/WCPLCA42-H68-204908-1400px-1820px.jpg,180.00 USD,,in stock,TRUE,TRUE
5063056938487,TRPVJT27,Hawes & Curtis Tailored Fit Navy Semi Plain 1913 Suit Pants,http://www.hawesandcurtis.com/tailored-fit-navy-semi-plain-1913-suit-trousers-trpvjt27-g01,https://handcmediastorage.blob.core.windows.net/productimages/TR/TRPVJT27-G01-209994-1400px-1820px.jpg,320.00 USD,,in stock,TRUE,TRUE
JKPVJT27-G01V,JKPVJT272P,Hawes & Curtis Tailored Fit Navy Semi Plain 1913 Suit,http://www.hawesandcurtis.com/tailored-fit-navy-semi-plain-1913-suit-jkpvjt272p-g01v,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKPVJT272P-G01V-209984-1400px-1820px.jpg,879.00 USD,,in stock,TRUE,TRUE
JKCLGA87-G01V,JKCLGA872P,Hawes & Curtis Tailored Fit Navy Plaid 1913 Suit,http://www.hawesandcurtis.com/navy-check-tailored-suit-1913-collection-jkclga872p-g01v,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKCLGA872P-G01V-213529-1400px-1820px.jpg,1089.00 USD,,in stock,TRUE,TRUE
5063755057403,TRPRKT65,Hawes & Curtis Tailored Fit Neutral Herringbone Linen Suit Pants,http://www.hawesandcurtis.com/tailored-fit-neutral-herringbone-linen-suit-pants-trprkt65-h71,https://handcmediastorage.blob.core.windows.net/productimages/TR/TRPRKT65-H71-214540-1400px-1820px.jpg,190.00 USD,,in stock,TRUE,TRUE
JKSGJT43-G01V,JKSGJT43,Hawes & Curtis Tailored Fit Navy Pinstripe 1913 Suit,http://www.hawesandcurtis.com/tailored-fit-navy-pinstripe-1913-suit-jksgjt432p-g01v,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKSGJT432P-G01V-216984-1400px-1820px.jpg,879.00 USD,,in stock,TRUE,TRUE
JKPRKT57-C50V,JKPRKT572P,Hawes & Curtis Tailored Fit Taupe Hopsack Linen Suit,http://www.hawesandcurtis.com/tailored-fit-taupe-hopsack-suit-jkprkt572p-c50v,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKPRKT572P-C50V-212188-1400px-1820px.jpg,569.00 USD,,in stock,TRUE,TRUE
5063056939484,TRSVJT29,Hawes & Curtis Tailored Fit Navy Chalk Stripe 1913 Suit Pants,http://www.hawesandcurtis.com/tailored-fit-navy-chalk-stripe-1913-suit-trousers-trsvjt29-g01,https://handcmediastorage.blob.core.windows.net/productimages/TR/TRSVJT29-G01-208572-1400px-1820px.jpg,320.00 USD,,in stock,TRUE,TRUE
5063056172379,WCCVEA06,Hawes & Curtis Tailored Fit Navy Windowpane Plaid 1913 Vest,http://www.hawesandcurtis.com/navy-windowpane-check-tailored-waistcoat-1913-collection-wccvea06-g01,https://handcmediastorage.blob.core.windows.net/productimages/WC/WCCVEA06-G01-178452-1400px-1820px.jpg,260.00 USD,40.00 USD,in stock,TRUE,TRUE
5063056774382,CFCRI006,Hawes & Curtis Tailored Fit Blue & Pink Check Non-Iron Shirt - Short Sleeve - Chest Pocket,http://www.hawesandcurtis.com/non-iron-blue-and-pink-check-tailored-short-sleeve-shirt-chest-pocket-cfcri006-b02,https://handcmediastorage.blob.core.windows.net/productimages/CF/CFCRI006-B02-200711-1400px-1820px.jpg,119.00 USD,45.00 USD,in stock,TRUE,TRUE
5059090332336,JKPLAA00,Hawes & Curtis Tailored Fit Black & Grey Morning Suit Jacket,http://www.hawesandcurtis.com/mens-black-italian-wool-morning-coat-1913-collection-jkplaa00-a01,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKPLAA00-A01-214017-1400px-1820px.jpg,669.00 USD,529.00 USD,in stock,TRUE,TRUE
5063755187216,TRPVKT03,Hawes & Curtis Tailored Fit Brown 1913 Suit Pants With Side Adjusters,http://www.hawesandcurtis.com/tailored-fit-brown-1913-suit-pants-with-side-adjusters-trpvkt03-c01,https://handcmediastorage.blob.core.windows.net/productimages/TR/TRPVKT03-C01-215459-1400px-1820px.jpg,320.00 USD,,in stock,TRUE,TRUE
5063056471977,JKCLGA87,Hawes & Curtis Tailored Fit Navy Plaid 1913 Suit Jacket,http://www.hawesandcurtis.com/navy-check-tailored-suit-jacket-1913-collection-jkclga87-g01,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKCLGA87-G01-213521-1400px-1820px.jpg,699.00 USD,,in stock,TRUE,TRUE
5063056870053,JKSRAA44,Hawes & Curtis Tailored Fit Charcoal Chalk Stripe Suit Jacket,http://www.hawesandcurtis.com/tailored-fit-charcoal-chalk-stripe-suit-jacket-jksraa44-f30,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKSRAA44-F30-209225-1400px-1820px.jpg,439.00 USD,,in stock,TRUE,TRUE
JKPLAA18-G01V,JKPLAA18,Hawes & Curtis Tailored Fit Navy Birdseye 1913 Suit,http://www.hawesandcurtis.com/tailored-fit-navy-birdseye-1913-suit-jkplaa182p-g01v,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKPLAA182P-G01V-216950-1400px-1820px.jpg,959.00 USD,,in stock,TRUE,TRUE
5063056754315,JKPVIA30,Hawes & Curtis Tailored Fit Greige 1913 Suit Jacket,http://www.hawesandcurtis.com/greige-italian-wool-tailored-fit-suit-jacket-1913-collection-jkpvia30-z01,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKPVIA30-Z01-216112-1400px-1820px.jpg,529.00 USD,,in stock,TRUE,TRUE
TRPLAA99-A01V,JKPLAA002P,Hawes & Curtis Tailored Fit Black & Grey 1913 Morning Suit,http://www.hawesandcurtis.com/black-and-grey-italian-wool-morning-suit-1913-collection-jkplaa002p-a01v,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKPLAA002P-A01V-215115-1400px-1820px.jpg,1059.00 USD,829.00 USD,in stock,TRUE,TRUE
5063056920338,TRSGJT43,Hawes & Curtis Tailored Fit Navy Pinstripe 1913 Suit Pants,http://www.hawesandcurtis.com/tailored-fit-navy-pinstripe-1913-suit-pants-trsgjt43-g01,https://handcmediastorage.blob.core.windows.net/productimages/TR/TRSGJT43-G01-216980-1400px-1820px.jpg,320.00 USD,,in stock,TRUE,TRUE
